sample,db,method_x,prct_matched_x,prct_not_matched_x,method_y,prct_matched_y,prct_not_matched_y,us-kraken,mark
1x_GCA_902509695.1_AG-313-A14_genomic.fq,gtdb,kraken,36.4,63.6,us,48.40059790732437,51.59940209267563,12.00059790732437,1
1x_GCA_902509705.1_AG-313-B02_genomic.fq,gtdb,kraken,82.33,17.67,us,87.65347885402456,12.346521145975444,5.3234788540245574,1
1x_GCA_902509715.1_AG-313-A18_genomic.fq,gtdb,kraken,87.3,12.700000000000005,us,89.03318903318903,10.966810966810968,1.733189033189035,1
1x_GCA_902509725.1_AG-313-A11_genomic.fq,gtdb,kraken,78.12,21.879999999999995,us,83.33333333333334,16.666666666666654,5.213333333333338,1
1x_GCA_902509735.1_AG-313-A23_genomic.fq,gtdb,kraken,37.5,62.5,us,62.09016393442624,37.90983606557376,24.590163934426243,1
1x_GCA_902509745.1_AG-313-A19_genomic.fq,gtdb,kraken,79.25,20.75,us,87.54716981132076,12.452830188679245,8.297169811320757,1
1x_GCA_902509755.1_AG-313-B21_genomic.fq,gtdb,kraken,82.65,17.349999999999994,us,84.36811977102599,15.63188022897401,1.7181197710259823,1
1x_GCA_902509765.1_AG-313-B20_genomic.fq,gtdb,kraken,67.2,32.8,us,78.05622139899761,21.943778601002393,10.856221398997604,1
1x_GCA_902509775.1_AG-313-C03_genomic.fq,gtdb,kraken,60.55,39.45,us,73.23440812228048,26.765591877719515,12.684408122280487,1
1x_GCA_902509785.1_AG-313-C07_genomic.fq,gtdb,kraken,26.74,73.26,us,89.21244209133025,10.787557908669752,62.47244209133025,1
1x_GCA_902509795.1_AG-313-B16_genomic.fq,gtdb,kraken,85.07,14.930000000000007,us,88.05970149253731,11.940298507462686,2.9897014925373213,1
1x_GCA_902509805.1_AG-313-B22_genomic.fq,gtdb,kraken,64.97,35.03,us,75.60124127230411,24.39875872769589,10.63124127230411,1
1x_GCA_902509815.1_AG-313-C02_genomic.fq,gtdb,kraken,86.7,13.299999999999995,us,87.93935217091659,12.060647829083393,1.2393521709165896,1
1x_GCA_902509825.1_AG-313-C05_genomic.fq,gtdb,kraken,42.38,57.62,us,59.02485256950296,40.975147430497046,16.64485256950296,1
1x_GCA_902509835.1_AG-313-C08_genomic.fq,gtdb,kraken,28.05,71.95,us,85.16913847692052,14.830861523079493,57.119138476920526,1
1x_GCA_902509845.1_AG-313-B05_genomic.fq,gtdb,kraken,23.58,76.42,us,40.88477663727049,59.11522336272951,17.304776637270493,1
1x_GCA_902509855.1_AG-313-B13_genomic.fq,gtdb,kraken,27.46,72.53999999999998,us,59.45662160388503,40.54337839611498,31.996621603885032,1
1x_GCA_902509865.1_AG-313-B19_genomic.fq,gtdb,kraken,93.18,6.819999999999991,us,95.30244530244528,4.697554697554693,2.1224453024452714,1
1x_GCA_902509875.1_AG-313-B15_genomic.fq,gtdb,kraken,82.98,17.019999999999996,us,83.82663847780127,16.173361522198732,0.8466384778012639,1
1x_GCA_902509885.1_AG-313-B10_genomic.fq,gtdb,kraken,82.29,17.709999999999994,us,87.83733826247688,12.16266173752311,5.54733826247687,1
1x_GCA_902509895.1_AG-313-B09_genomic.fq,gtdb,kraken,4.78,95.22,us,78.88407888407887,21.115921115921125,74.10407888407887,1
1x_GCA_902509905.1_AG-313-C04_genomic.fq,gtdb,kraken,49.59,50.41,us,68.10506566604127,31.89493433395873,18.515065666041266,1
1x_GCA_902509915.1_AG-313-B18_genomic.fq,gtdb,kraken,30.84,69.16,us,47.40866610025488,52.59133389974512,16.568666100254877,1
1x_GCA_902509925.1_AG-313-B11_genomic.fq,gtdb,kraken,66.6,33.40000000000001,us,78.125,21.875,11.525000000000006,1
1x_GCA_902509935.1_AG-313-B08_genomic.fq,gtdb,kraken,94.41,5.5900000000000025,us,94.75524475524477,5.24475524475524,0.34524475524477793,1
1x_GCA_902509945.1_AG-313-B14_genomic.fq,gtdb,kraken,45.9,54.1,us,70.49180327868852,29.508196721311478,24.591803278688523,1
1x_GCA_902509955.1_AG-313-D03_genomic.fq,gtdb,kraken,30.91,69.09,us,65.15151515151516,34.848484848484844,34.24151515151516,1
1x_GCA_902509965.1_AG-313-D02_genomic.fq,gtdb,kraken,29.56,70.44,us,45.08767047035903,54.91232952964097,15.52767047035903,1
1x_GCA_902509975.1_AG-313-D08_genomic.fq,gtdb,kraken,81.37,18.629999999999995,us,88.68234007654458,11.317659923455436,7.312340076544572,1
1x_GCA_902509985.1_AG-313-C14_genomic.fq,gtdb,kraken,3.81,96.19,us,78.21156348763711,21.788436512362885,74.4015634876371,1
1x_GCA_902509995.1_AG-313-D14_genomic.fq,gtdb,kraken,85.11,14.89,us,93.61702127659576,6.38297872340425,8.507021276595765,1
1x_GCA_902510005.1_AG-313-D15_genomic.fq,gtdb,kraken,86.49,13.510000000000005,us,90.89597113650032,9.104028863499707,4.405971136500327,1
1x_GCA_902510015.1_AG-313-C20_genomic.fq,gtdb,kraken,32.87,67.13,us,55.59415255463888,44.40584744536114,22.724152554638884,1
1x_GCA_902510025.1_AG-313-D09_genomic.fq,gtdb,kraken,30.85,69.15,us,39.45380592678675,60.54619407321325,8.603805926786748,1
1x_GCA_902510035.1_AG-313-D17_genomic.fq,gtdb,kraken,91.61,8.39,us,93.16904453091223,6.830955469087769,1.5590445309122316,1
1x_GCA_902510045.1_AG-313-D10_genomic.fq,gtdb,kraken,92.7,7.299999999999998,us,95.45075125208679,4.5492487479131976,2.7507512520867863,1
1x_GCA_902510055.1_AG-313-C18_genomic.fq,gtdb,kraken,38.88,61.12,us,61.576022899478026,38.42397710052197,22.696022899478024,1
1x_GCA_902510065.1_AG-313-C13_genomic.fq,gtdb,kraken,90.84,9.159999999999997,us,91.4932457101132,8.506754289886814,0.6532457101131968,1
1x_GCA_902510075.1_AG-313-D06_genomic.fq,gtdb,kraken,10.19,89.81,us,7.037037037037037,92.96296296296295,-3.1529629629629623,-1
1x_GCA_902510085.1_AG-313-D04_genomic.fq,gtdb,kraken,53.86,46.14,us,74.15458937198069,25.845410628019323,20.294589371980692,1
1x_GCA_902510095.1_AG-313-D16_genomic.fq,gtdb,kraken,79.56,20.44,us,84.80662983425414,15.19337016574586,5.246629834254136,1
1x_GCA_902510105.1_AG-313-D19_genomic.fq,gtdb,kraken,65.72,34.28,us,72.72727272727273,27.272727272727266,7.007272727272735,1
1x_GCA_902510115.1_AG-313-C17_genomic.fq,gtdb,kraken,72.03,27.97,us,83.04195804195804,16.95804195804196,11.011958041958039,1
1x_GCA_902510125.1_AG-313-D18_genomic.fq,gtdb,kraken,80.21,19.790000000000006,us,82.71218290009395,17.28781709990605,2.502182900093956,1
1x_GCA_902510135.1_AG-313-C23_genomic.fq,gtdb,kraken,11.57,88.43,us,42.30613073487617,57.69386926512382,30.73613073487617,1
1x_GCA_902510145.1_AG-313-D11_genomic.fq,gtdb,kraken,99.99,0.010000000000005116,us,100.0,0.0,0.010000000000005116,1
1x_GCA_902510155.1_AG-313-E14_genomic.fq,gtdb,kraken,88.76,11.239999999999995,us,92.79026217228464,7.209737827715357,4.030262172284637,1
1x_GCA_902510165.1_AG-313-E05_genomic.fq,gtdb,kraken,5.81,94.19,us,23.678646934460893,76.32135306553911,17.868646934460894,1
1x_GCA_902510175.1_AG-313-E21_genomic.fq,gtdb,kraken,77.32,22.68000000000001,us,81.54506437768241,18.454935622317592,4.225064377682415,1
1x_GCA_902510185.1_AG-313-F04_genomic.fq,gtdb,kraken,89.81,10.189999999999998,us,89.94121489222731,10.058785107772694,0.1312148922273053,1
1x_GCA_902510195.1_AG-313-E06_genomic.fq,gtdb,kraken,69.34,30.66,us,78.5589519650655,21.441048034934497,9.2189519650655,1
1x_GCA_902510205.1_AG-313-F05_genomic.fq,gtdb,kraken,25.47,74.53,us,71.70592803520579,28.294071964794195,46.23592803520579,1
1x_GCA_902510215.1_AG-313-D23_genomic.fq,gtdb,kraken,73.25,26.75,us,80.90255068672334,19.09744931327665,7.652550686723345,1
1x_GCA_902510225.1_AG-313-D20_genomic.fq,gtdb,kraken,90.78,9.22,us,92.57142857142857,7.428571428571431,1.7914285714285683,1
1x_GCA_902510235.1_AG-313-D21_genomic.fq,gtdb,kraken,36.45,63.55,us,47.80608634111818,52.19391365888182,11.356086341118178,1
1x_GCA_902510245.1_AG-313-E23_genomic.fq,gtdb,kraken,4.78,95.22,us,81.58803222094362,18.411967779056386,76.80803222094362,1
1x_GCA_902510255.1_AG-313-E16_genomic.fq,gtdb,kraken,69.44,30.56,us,78.34902244750181,21.650977552498198,8.909022447501812,1
1x_GCA_902510265.1_AG-313-F19_genomic.fq,gtdb,kraken,24.43,75.57,us,61.45990922844175,38.54009077155824,37.02990922844175,1
1x_GCA_902510275.1_AG-313-F09_genomic.fq,gtdb,kraken,81.36,18.64,us,86.50485436893204,13.495145631067956,5.1448543689320445,1
1x_GCA_902510285.1_AG-313-F18_genomic.fq,gtdb,kraken,63.75,36.25,us,75.19195612431444,24.80804387568556,11.441956124314444,1
1x_GCA_902510295.1_AG-313-I05_genomic.fq,gtdb,kraken,35.56,64.44,us,93.87135922330096,6.128640776699027,58.311359223300954,1
1x_GCA_902510305.1_AG-313-G22_genomic.fq,gtdb,kraken,58.07,41.93,us,70.39337474120083,29.60662525879917,12.32337474120083,1
1x_GCA_902510315.1_AG-313-I02_genomic.fq,gtdb,kraken,87.95,12.049999999999995,us,91.78082191780823,8.219178082191775,3.8308219178082226,1
1x_GCA_902510325.1_AG-313-G10_genomic.fq,gtdb,kraken,53.26,46.74,us,65.41244573082489,34.587554269175115,12.152445730824887,1
1x_GCA_902510335.1_AG-313-G03_genomic.fq,gtdb,kraken,6.66,93.34,us,9.715871979098626,90.28412802090138,3.055871979098626,1
1x_GCA_902510345.1_AG-313-G06_genomic.fq,gtdb,kraken,73.97,26.03,us,80.30945844771651,19.690541552283506,6.33945844771651,1
1x_GCA_902510355.1_AG-313-I04_genomic.fq,gtdb,kraken,81.45,18.55,us,87.09016393442623,12.909836065573769,5.640163934426226,1
1x_GCA_902510365.1_AG-313-G19_genomic.fq,gtdb,kraken,64.08,35.92,us,71.95337336630166,28.04662663369833,7.873373366301664,1
1x_GCA_902510375.1_AG-313-F17_genomic.fq,gtdb,kraken,83.42,16.58,us,86.18691588785047,13.813084112149525,2.766915887850473,1
1x_GCA_902510385.1_AG-313-F10_genomic.fq,gtdb,kraken,30.0,70.0,us,39.25,60.75,9.25,1
1x_GCA_902510395.1_AG-313-G08_genomic.fq,gtdb,kraken,64.19,35.81,us,76.08628659476115,23.913713405238838,11.89628659476115,1
1x_GCA_902510405.1_AG-313-F20_genomic.fq,gtdb,kraken,86.37,13.629999999999995,us,90.99535634968706,9.004643650312943,4.625356349687053,1
1x_GCA_902510415.1_AG-313-F11_genomic.fq,gtdb,kraken,30.99,69.01,us,62.229998793290704,37.770001206709296,31.239998793290706,1
1x_GCA_902510425.1_AG-313-G04_genomic.fq,gtdb,kraken,84.71,15.290000000000004,us,86.31319358816276,13.686806411837239,1.6031935881627675,1
1x_GCA_902510435.1_AG-313-G17_genomic.fq,gtdb,kraken,82.11,17.89,us,84.58767013610887,15.412329863891115,2.4776701361088698,1
1x_GCA_902510445.1_AG-313-G20_genomic.fq,gtdb,kraken,79.9,20.099999999999994,us,83.82591750568366,16.174082494316337,3.925917505683657,1
1x_GCA_902510455.1_AG-313-G11_genomic.fq,gtdb,kraken,78.86,21.14,us,82.28043143297381,17.719568567026187,3.420431432973814,1
1x_GCA_902510465.1_AG-313-I06_genomic.fq,gtdb,kraken,82.43,17.569999999999993,us,87.46736292428199,12.532637075718016,5.037362924281979,1
1x_GCA_902510475.1_AG-313-I08_genomic.fq,gtdb,kraken,31.48,68.52,us,61.95479535736103,38.04520464263897,30.474795357361028,1
1x_GCA_902510485.1_AG-313-I17_genomic.fq,gtdb,kraken,28.12,71.88,us,60.19694221300857,39.80305778699145,32.076942213008564,1
1x_GCA_902510495.1_AG-313-I18_genomic.fq,gtdb,kraken,83.08,16.92,us,88.72839824606655,11.271601753933453,5.648398246066549,1
1x_GCA_902510505.1_AG-313-I09_genomic.fq,gtdb,kraken,31.78,68.22,us,45.118209709438716,54.881790290561284,13.338209709438715,1
1x_GCA_902510515.1_AG-313-J08_genomic.fq,gtdb,kraken,73.29,26.709999999999994,us,80.41139240506328,19.588607594936718,7.1213924050632755,1
1x_GCA_902510525.1_AG-313-I11_genomic.fq,gtdb,kraken,92.32,7.680000000000009,us,94.81511254019293,5.184887459807072,2.4951125401929346,1
1x_GCA_902510535.1_AG-313-J05_genomic.fq,gtdb,kraken,89.78,10.22,us,92.37891737891735,7.62108262108262,2.598917378917349,1
1x_GCA_902510545.1_AG-313-I16_genomic.fq,gtdb,kraken,81.71,18.290000000000006,us,85.70666666666666,14.293333333333335,3.9966666666666697,1
1x_GCA_902510555.1_AG-313-J09_genomic.fq,gtdb,kraken,93.38,6.6200000000000045,us,97.79411764705885,2.205882352941174,4.414117647058859,1
1x_GCA_902510565.1_AG-313-I13_genomic.fq,gtdb,kraken,23.78,76.22,us,50.29059829059829,49.70940170940171,26.51059829059829,1
1x_GCA_902510575.1_AG-313-J10_genomic.fq,gtdb,kraken,38.85,61.15,us,61.13624937154349,38.86375062845651,22.28624937154349,1
1x_GCA_902510585.1_AG-313-I07_genomic.fq,gtdb,kraken,66.76,33.239999999999995,us,84.14464534075104,15.85535465924896,17.384645340751035,1
1x_GCA_902510595.1_AG-313-J03_genomic.fq,gtdb,kraken,15.9,84.1,us,39.761431411530815,60.23856858846919,23.861431411530816,1
1x_GCA_902510605.1_AG-313-I22_genomic.fq,gtdb,kraken,32.26,67.74000000000001,us,78.36812144212523,21.63187855787476,46.10812144212523,1
1x_GCA_902510615.1_AG-313-J06_genomic.fq,gtdb,kraken,34.57,65.43,us,47.16157205240175,52.838427947598255,12.591572052401752,1
1x_GCA_902510625.1_AG-313-J04_genomic.fq,gtdb,kraken,74.37,25.629999999999995,us,84.18279833374173,15.817201666258269,9.812798333741725,1
1x_GCA_902510635.1_AG-313-I15_genomic.fq,gtdb,kraken,68.85,31.15000000000001,us,75.21904447016036,24.780955529839645,6.369044470160361,1
1x_GCA_902510645.1_AG-313-I19_genomic.fq,gtdb,kraken,39.87,60.13,us,56.30965005302227,43.69034994697773,16.43965005302227,1
1x_GCA_902510655.1_AG-313-I14_genomic.fq,gtdb,kraken,25.82,74.18,us,72.73832028085336,27.261679719146642,46.91832028085336,1
1x_GCA_902510665.1_AG-313-J16_genomic.fq,gtdb,kraken,91.36,8.64,us,93.02325581395347,6.976744186046518,1.6632558139534694,1
1x_GCA_902510675.1_AG-313-K05_genomic.fq,gtdb,kraken,83.93,16.069999999999993,us,89.90892531876136,10.091074681238622,5.978925318761355,1
1x_GCA_902510685.1_AG-313-J14_genomic.fq,gtdb,kraken,66.39,33.61,us,79.5539033457249,20.44609665427509,13.163903345724904,1
1x_GCA_902510695.1_AG-313-J19_genomic.fq,gtdb,kraken,90.57,9.430000000000009,us,91.80396246089676,8.19603753910323,1.2339624608967625,1
1x_GCA_902510705.1_AG-313-J17_genomic.fq,gtdb,kraken,33.56,66.44,us,82.3697293316148,17.630270668385197,48.809729331614804,1
1x_GCA_902510715.1_AG-313-J22_genomic.fq,gtdb,kraken,37.56,62.44,us,59.714753331774595,40.2852466682254,22.154753331774593,1
1x_GCA_902510725.1_AG-313-J13_genomic.fq,gtdb,kraken,83.85,16.150000000000006,us,88.0717160629345,11.9282839370655,4.2217160629345045,1
1x_GCA_902510735.1_AG-313-J11_genomic.fq,gtdb,kraken,79.33,20.67,us,85.95505617977526,14.044943820224715,6.625056179775257,1
1x_GCA_902510745.1_AG-313-K09_genomic.fq,gtdb,kraken,79.55,20.450000000000006,us,84.34343434343434,15.65656565656566,4.793434343434342,1
1x_GCA_902510755.1_AG-313-J15_genomic.fq,gtdb,kraken,17.4,82.6,us,32.85643808584114,67.14356191415885,15.456438085841143,1
1x_GCA_902510765.1_AG-313-K08_genomic.fq,gtdb,kraken,70.75,29.25,us,77.95623368801445,22.04376631198555,7.20623368801445,1
1x_GCA_902510775.1_AG-313-K04_genomic.fq,gtdb,kraken,51.41,48.59,us,70.1492537313433,29.85074626865671,18.739253731343297,1
1x_GCA_902510785.1_AG-313-K10_genomic.fq,gtdb,kraken,76.53,23.47,us,85.30510585305106,14.694894146948938,8.775105853051059,1
1x_GCA_902510795.1_AG-313-L08_genomic.fq,gtdb,kraken,91.23,8.769999999999996,us,93.02325581395347,6.976744186046518,1.793255813953465,1
1x_GCA_902510805.1_AG-313-L10_genomic.fq,gtdb,kraken,82.19,17.810000000000006,us,88.23451209784632,11.76548790215368,6.044512097846322,1
1x_GCA_902510815.1_AG-313-K16_genomic.fq,gtdb,kraken,3.0,97.0,us,82.33237350884409,17.667626491155914,79.33237350884409,1
1x_GCA_902510825.1_AG-313-L06_genomic.fq,gtdb,kraken,76.43,23.57,us,79.46768060836501,20.532319391634985,3.037680608365008,1
1x_GCA_902510835.1_AG-313-K23_genomic.fq,gtdb,kraken,94.75,5.25,us,100.0,0.0,5.25,1
1x_GCA_902510845.1_AG-313-K14_genomic.fq,gtdb,kraken,87.94,12.060000000000002,us,89.63523131672598,10.364768683274024,1.6952313167259803,1
1x_GCA_902510855.1_AG-313-K15_genomic.fq,gtdb,kraken,60.54,39.46,us,72.98055020150692,27.019449798493085,12.440550201506916,1
1x_GCA_902510865.1_AG-313-K22_genomic.fq,gtdb,kraken,67.31,32.69,us,74.24770351599619,25.75229648400381,6.937703515996191,1
1x_GCA_902510875.1_AG-313-L02_genomic.fq,gtdb,kraken,83.36,16.64,us,89.55167173252279,10.448328267477207,6.191671732522792,1
1x_GCA_902510885.1_AG-313-K17_genomic.fq,gtdb,kraken,79.02,20.980000000000004,us,86.37059724349156,13.629402756508426,7.350597243491563,1
1x_GCA_902510895.1_AG-313-K18_genomic.fq,gtdb,kraken,31.08,68.92,us,44.71346068414039,55.28653931585961,13.633460684140388,1
1x_GCA_902510905.1_AG-313-K13_genomic.fq,gtdb,kraken,53.2,46.8,us,68.02325581395347,31.97674418604652,14.823255813953466,1
1x_GCA_902510915.1_AG-313-L05_genomic.fq,gtdb,kraken,38.17,61.83,us,59.707137315748646,40.29286268425136,21.537137315748645,1
1x_GCA_902510925.1_AG-313-L03_genomic.fq,gtdb,kraken,11.68,88.32,us,74.37641723356009,25.62358276643991,62.69641723356009,1
1x_GCA_902510935.1_AG-313-L04_genomic.fq,gtdb,kraken,83.52,16.480000000000004,us,89.62058438726558,10.379415612734405,6.1005843872655845,1
1x_GCA_902510945.1_AG-313-L09_genomic.fq,gtdb,kraken,77.72,22.28,us,84.1417910447761,15.858208955223887,6.4217910447761,1
1x_GCA_902510955.1_AG-313-K11_genomic.fq,gtdb,kraken,81.05,18.950000000000006,us,88.31908831908831,11.680911680911677,7.269088319088311,1
1x_GCA_902510965.1_AG-313-L19_genomic.fq,gtdb,kraken,31.72,68.28,us,88.63298662704308,11.36701337295692,56.91298662704308,1
1x_GCA_902510975.1_AG-313-L15_genomic.fq,gtdb,kraken,38.38,61.62,us,64.53776611256926,35.46223388743074,26.157766112569256,1
1x_GCA_902510985.1_AG-313-L13_genomic.fq,gtdb,kraken,51.32,48.68,us,56.26975763962066,43.73024236037934,4.949757639620657,1
1x_GCA_902510995.1_AG-313-L14_genomic.fq,gtdb,kraken,37.52,62.48,us,62.08639705882353,37.913602941176464,24.566397058823526,1
1x_GCA_902511005.1_AG-313-L18_genomic.fq,gtdb,kraken,3.48,96.52,us,82.1601661666282,17.839833833371802,78.6801661666282,1
1x_GCA_902511015.1_AG-313-L22_genomic.fq,gtdb,kraken,33.38,66.62,us,44.33583959899749,55.664160401002505,10.955839598997485,1
1x_GCA_902511025.1_AG-313-L21_genomic.fq,gtdb,kraken,66.26,33.739999999999995,us,76.7698327997154,23.2301672002846,10.509832799715397,1
1x_GCA_902511035.1_AG-313-L20_genomic.fq,gtdb,kraken,73.94,26.06,us,80.06309148264984,19.93690851735016,6.123091482649841,1
1x_GCA_902511045.1_AG-313-M07_genomic.fq,gtdb,kraken,82.22,17.78,us,89.13580246913584,10.864197530864189,6.915802469135841,1
1x_GCA_902511055.1_AG-313-L23_genomic.fq,gtdb,kraken,81.81,18.19,us,87.87269681742045,12.127303182579567,6.062696817420445,1
1x_GCA_902511065.1_AG-313-M05_genomic.fq,gtdb,kraken,24.11,75.89,us,44.04761904761904,55.95238095238096,19.937619047619037,1
1x_GCA_902511075.1_AG-313-M06_genomic.fq,gtdb,kraken,83.87,16.129999999999995,us,89.12408759124088,10.87591240875912,5.254087591240875,1
1x_GCA_902511085.1_AG-313-M04_genomic.fq,gtdb,kraken,63.89,36.11,us,76.16361071932299,23.836389280677015,12.273610719322988,1
1x_GCA_902511095.1_AG-313-M02_genomic.fq,gtdb,kraken,80.85,19.150000000000006,us,82.25352112676056,17.74647887323944,1.403521126760566,1
1x_GCA_902511105.1_AG-313-M16_genomic.fq,gtdb,kraken,5.66,94.34,us,69.40979812266941,30.590201877330585,63.74979812266942,1
1x_GCA_902511115.1_AG-313-N03_genomic.fq,gtdb,kraken,76.08,23.92,us,80.08760107816711,19.912398921832885,4.007601078167113,1
1x_GCA_902511125.1_AG-313-M22_genomic.fq,gtdb,kraken,82.05,17.950000000000006,us,86.82577565632458,13.174224343675421,4.7757756563245835,1
1x_GCA_902511135.1_AG-313-M09_genomic.fq,gtdb,kraken,26.13,73.87,us,76.60562290430745,23.394377095692548,50.47562290430746,1
1x_GCA_902511145.1_AG-313-M11_genomic.fq,gtdb,kraken,83.42,16.58,us,88.81525561265892,11.184744387341084,5.395255612658914,1
1x_GCA_902511155.1_AG-313-M20_genomic.fq,gtdb,kraken,84.25,15.75,us,89.70356077881073,10.296439221189274,5.453560778810726,1
1x_GCA_902511165.1_AG-313-N02_genomic.fq,gtdb,kraken,12.18,87.82,us,55.88235294117647,44.11764705882353,43.70235294117647,1
1x_GCA_902511175.1_AG-313-N07_genomic.fq,gtdb,kraken,81.71,18.290000000000006,us,89.48521358159913,10.514786418400872,7.775213581599132,1
1x_GCA_902511185.1_AG-313-M10_genomic.fq,gtdb,kraken,84.74,15.260000000000005,us,88.59133126934984,11.408668730650149,3.851331269349842,1
1x_GCA_902511195.1_AG-313-M14_genomic.fq,gtdb,kraken,71.65,28.349999999999994,us,79.11744266851981,20.882557331480182,7.4674426685198085,1
1x_GCA_902511205.1_AG-313-N04_genomic.fq,gtdb,kraken,89.67,10.329999999999998,us,93.20574162679426,6.794258373205737,3.5357416267942625,1
1x_GCA_902511215.1_AG-313-M21_genomic.fq,gtdb,kraken,89.92,10.079999999999998,us,91.57807308970101,8.421926910299009,1.6580730897010056,1
1x_GCA_902511225.1_AG-313-N06_genomic.fq,gtdb,kraken,81.35,18.650000000000006,us,84.32539682539681,15.67460317460318,2.975396825396814,1
1x_GCA_902511235.1_AG-313-M08_genomic.fq,gtdb,kraken,20.29,79.71000000000002,us,45.57152048037744,54.42847951962256,25.281520480377438,1
1x_GCA_902511245.1_AG-313-M18_genomic.fq,gtdb,kraken,18.74,81.26,us,60.44314108830238,39.55685891169762,41.70314108830239,1
1x_GCA_902511255.1_AG-313-N05_genomic.fq,gtdb,kraken,89.5,10.5,us,89.26940639269405,10.730593607305932,-0.23059360730594847,-1
1x_GCA_902511265.1_AG-313-N11_genomic.fq,gtdb,kraken,52.23,47.77,us,81.86226964112512,18.13773035887488,29.632269641125127,1
1x_GCA_902511275.1_AG-313-N14_genomic.fq,gtdb,kraken,85.76,14.239999999999995,us,87.01550387596899,12.984496124031011,1.2555038759689836,1
1x_GCA_902511285.1_AG-313-N17_genomic.fq,gtdb,kraken,39.08,60.92,us,60.37431429493385,39.62568570506615,21.294314294933855,1
1x_GCA_902511295.1_AG-313-O03_genomic.fq,gtdb,kraken,85.8,14.200000000000005,us,88.65652724968315,11.343472750316849,2.856527249683154,1
1x_GCA_902511305.1_AG-313-N21_genomic.fq,gtdb,kraken,85.22,14.78,us,92.11111111111113,7.888888888888887,6.89111111111113,1
1x_GCA_902511315.1_AG-313-N19_genomic.fq,gtdb,kraken,96.59,3.4099999999999966,us,99.43181818181816,0.5681818181818272,2.841818181818155,1
1x_GCA_902511325.1_AG-313-N15_genomic.fq,gtdb,kraken,26.88,73.12,us,68.27101073676414,31.72898926323585,41.391010736764144,1
1x_GCA_902511335.1_AG-313-O06_genomic.fq,gtdb,kraken,80.03,19.97,us,85.65768621236133,14.342313787638671,5.627686212361326,1
1x_GCA_902511345.1_AG-313-N20_genomic.fq,gtdb,kraken,85.48,14.519999999999996,us,90.06885040684332,9.93114959315669,4.588850406843321,1
1x_GCA_902511355.1_AG-313-N18_genomic.fq,gtdb,kraken,99.66,0.3400000000000034,us,100.0,0.0,0.3400000000000034,1
1x_GCA_902511365.1_AG-313-O05_genomic.fq,gtdb,kraken,80.45,19.55,us,83.34357713583283,16.65642286416717,2.893577135832828,1
1x_GCA_902511375.1_AG-313-O04_genomic.fq,gtdb,kraken,26.75,73.25,us,31.418312387791733,68.58168761220826,4.668312387791733,1
1x_GCA_902511385.1_AG-313-N22_genomic.fq,gtdb,kraken,74.72,25.28,us,83.11234154159989,16.887658458400107,8.39234154159989,1
1x_GCA_902511395.1_AG-313-N16_genomic.fq,gtdb,kraken,73.19,26.81,us,80.51643192488262,19.483568075117365,7.326431924882627,1
1x_GCA_902511405.1_AG-313-N13_genomic.fq,gtdb,kraken,34.81,65.19,us,42.857142857142854,57.14285714285714,8.047142857142852,1
