sample,annot_tool,condition,len_node1,lrgst_mito_node,len_lrgst_mito_node,total_genes_mito_node,CDS_mito_node,tRNA_mito_node,rRNA_mito_node,closely_related_species,gtype,gene,is_found,Run,Species,Assembly length (bp),mtDNA (%),GenBank ID,Publicly Available Genus,Publicly Available Species,group
SRR12432391,mitoS,filt,8438.0,NODE_1_8438,8438,4,2,2,0,,CDS,nad1,0,SRR12432391,Pipistrellus pygmaeus,,,,2,0,1
SRR12432391,mitoS,filt,8438.0,NODE_1_8438,8438,4,2,2,0,,CDS,nad2,0,SRR12432391,Pipistrellus pygmaeus,,,,2,0,1
SRR12432391,mitoS,filt,8438.0,NODE_1_8438,8438,4,2,2,0,,CDS,nad3,0,SRR12432391,Pipistrellus pygmaeus,,,,2,0,1
SRR12432391,mitoS,filt,8438.0,NODE_1_8438,8438,4,2,2,0,,CDS,nad4,0,SRR12432391,Pipistrellus pygmaeus,,,,2,0,1
SRR12432391,mitoS,filt,8438.0,NODE_1_8438,8438,4,2,2,0,,CDS,nad4l,0,SRR12432391,Pipistrellus pygmaeus,,,,2,0,1
SRR12432391,mitoS,filt,8438.0,NODE_1_8438,8438,4,2,2,0,,CDS,nad5,1,SRR12432391,Pipistrellus pygmaeus,,,,2,0,1
SRR12432391,mitoS,filt,8438.0,NODE_1_8438,8438,4,2,2,0,,CDS,nad6,0,SRR12432391,Pipistrellus pygmaeus,,,,2,0,1
SRR12432391,mitoS,filt,8438.0,NODE_1_8438,8438,4,2,2,0,,CDS,cox1,1,SRR12432391,Pipistrellus pygmaeus,,,,2,0,1
SRR12432391,mitoS,filt,8438.0,NODE_1_8438,8438,4,2,2,0,,CDS,cox2,0,SRR12432391,Pipistrellus pygmaeus,,,,2,0,1
SRR12432391,mitoS,filt,8438.0,NODE_1_8438,8438,4,2,2,0,,CDS,cox3,0,SRR12432391,Pipistrellus pygmaeus,,,,2,0,1
SRR12432391,mitoS,filt,8438.0,NODE_1_8438,8438,4,2,2,0,,CDS,atp6,0,SRR12432391,Pipistrellus pygmaeus,,,,2,0,1
SRR12432391,mitoS,filt,8438.0,NODE_1_8438,8438,4,2,2,0,,CDS,atp8,0,SRR12432391,Pipistrellus pygmaeus,,,,2,0,1
SRR12432391,mitoS,filt,8438.0,NODE_1_8438,8438,4,2,2,0,,CDS,cob,0,SRR12432391,Pipistrellus pygmaeus,,,,2,0,1
SRR12432391,mitoS,filt,8438.0,NODE_1_8438,8438,4,2,2,0,,rRNA,rrnS,0,SRR12432391,Pipistrellus pygmaeus,,,,2,0,1
SRR12432391,mitoS,filt,8438.0,NODE_1_8438,8438,4,2,2,0,,rRNA,rrnL,0,SRR12432391,Pipistrellus pygmaeus,,,,2,0,1
SRR12432397,mitoS,filt,498.0,NODE_1_498,498,1,0,0,1,,CDS,nad1,0,SRR12432397,Cygnus olor,,,,4,1,1
SRR12432397,mitoS,filt,498.0,NODE_1_498,498,1,0,0,1,,CDS,nad2,0,SRR12432397,Cygnus olor,,,,4,1,1
SRR12432397,mitoS,filt,498.0,NODE_1_498,498,1,0,0,1,,CDS,nad3,0,SRR12432397,Cygnus olor,,,,4,1,1
SRR12432397,mitoS,filt,498.0,NODE_1_498,498,1,0,0,1,,CDS,nad4,0,SRR12432397,Cygnus olor,,,,4,1,1
SRR12432397,mitoS,filt,498.0,NODE_1_498,498,1,0,0,1,,CDS,nad4l,0,SRR12432397,Cygnus olor,,,,4,1,1
SRR12432397,mitoS,filt,498.0,NODE_1_498,498,1,0,0,1,,CDS,nad5,0,SRR12432397,Cygnus olor,,,,4,1,1
SRR12432397,mitoS,filt,498.0,NODE_1_498,498,1,0,0,1,,CDS,nad6,0,SRR12432397,Cygnus olor,,,,4,1,1
SRR12432397,mitoS,filt,498.0,NODE_1_498,498,1,0,0,1,,CDS,cox1,0,SRR12432397,Cygnus olor,,,,4,1,1
SRR12432397,mitoS,filt,498.0,NODE_1_498,498,1,0,0,1,,CDS,cox2,0,SRR12432397,Cygnus olor,,,,4,1,1
SRR12432397,mitoS,filt,498.0,NODE_1_498,498,1,0,0,1,,CDS,cox3,0,SRR12432397,Cygnus olor,,,,4,1,1
SRR12432397,mitoS,filt,498.0,NODE_1_498,498,1,0,0,1,,CDS,atp6,0,SRR12432397,Cygnus olor,,,,4,1,1
SRR12432397,mitoS,filt,498.0,NODE_1_498,498,1,0,0,1,,CDS,atp8,0,SRR12432397,Cygnus olor,,,,4,1,1
SRR12432397,mitoS,filt,498.0,NODE_1_498,498,1,0,0,1,,CDS,cob,0,SRR12432397,Cygnus olor,,,,4,1,1
SRR12432397,mitoS,filt,498.0,NODE_1_498,498,1,0,0,1,,rRNA,rrnS,0,SRR12432397,Cygnus olor,,,,4,1,1
SRR12432397,mitoS,filt,498.0,NODE_1_498,498,1,0,0,1,,rRNA,rrnL,1,SRR12432397,Cygnus olor,,,,4,1,1
SRR12432443,mitoS,filt,10720.0,NODE_1_10720,10720,23,11,12,0,,CDS,nad1,0,SRR12432443,Argyropelecus olfersii,,,,0,0,1
SRR12432443,mitoS,filt,10720.0,NODE_1_10720,10720,23,11,12,0,,CDS,nad2,0,SRR12432443,Argyropelecus olfersii,,,,0,0,1
SRR12432443,mitoS,filt,10720.0,NODE_1_10720,10720,23,11,12,0,,CDS,nad3,1,SRR12432443,Argyropelecus olfersii,,,,0,0,1
SRR12432443,mitoS,filt,10720.0,NODE_1_10720,10720,23,11,12,0,,CDS,nad4,1,SRR12432443,Argyropelecus olfersii,,,,0,0,1
SRR12432443,mitoS,filt,10720.0,NODE_1_10720,10720,23,11,12,0,,CDS,nad4l,1,SRR12432443,Argyropelecus olfersii,,,,0,0,1
SRR12432443,mitoS,filt,10720.0,NODE_1_10720,10720,23,11,12,0,,CDS,nad5,1,SRR12432443,Argyropelecus olfersii,,,,0,0,1
SRR12432443,mitoS,filt,10720.0,NODE_1_10720,10720,23,11,12,0,,CDS,nad6,1,SRR12432443,Argyropelecus olfersii,,,,0,0,1
SRR12432443,mitoS,filt,10720.0,NODE_1_10720,10720,23,11,12,0,,CDS,cox1,1,SRR12432443,Argyropelecus olfersii,,,,0,0,1
SRR12432443,mitoS,filt,10720.0,NODE_1_10720,10720,23,11,12,0,,CDS,cox2,1,SRR12432443,Argyropelecus olfersii,,,,0,0,1
SRR12432443,mitoS,filt,10720.0,NODE_1_10720,10720,23,11,12,0,,CDS,cox3,1,SRR12432443,Argyropelecus olfersii,,,,0,0,1
SRR12432443,mitoS,filt,10720.0,NODE_1_10720,10720,23,11,12,0,,CDS,atp6,1,SRR12432443,Argyropelecus olfersii,,,,0,0,1
SRR12432443,mitoS,filt,10720.0,NODE_1_10720,10720,23,11,12,0,,CDS,atp8,1,SRR12432443,Argyropelecus olfersii,,,,0,0,1
SRR12432443,mitoS,filt,10720.0,NODE_1_10720,10720,23,11,12,0,,CDS,cob,1,SRR12432443,Argyropelecus olfersii,,,,0,0,1
SRR12432443,mitoS,filt,10720.0,NODE_1_10720,10720,23,11,12,0,,rRNA,rrnS,0,SRR12432443,Argyropelecus olfersii,,,,0,0,1
SRR12432443,mitoS,filt,10720.0,NODE_1_10720,10720,23,11,12,0,,rRNA,rrnL,0,SRR12432443,Argyropelecus olfersii,,,,0,0,1
SRR11537177,mitoS,filt,18539.0,NODE_1_18539,18539,37,13,22,2,,CDS,nad1,1,SRR11537177,Merops apiaster,13884.0,0.0406,MN122929,1,0,3
SRR11537177,mitoS,filt,18539.0,NODE_1_18539,18539,37,13,22,2,,CDS,nad2,1,SRR11537177,Merops apiaster,13884.0,0.0406,MN122929,1,0,3
SRR11537177,mitoS,filt,18539.0,NODE_1_18539,18539,37,13,22,2,,CDS,nad3,1,SRR11537177,Merops apiaster,13884.0,0.0406,MN122929,1,0,3
SRR11537177,mitoS,filt,18539.0,NODE_1_18539,18539,37,13,22,2,,CDS,nad4,1,SRR11537177,Merops apiaster,13884.0,0.0406,MN122929,1,0,3
SRR11537177,mitoS,filt,18539.0,NODE_1_18539,18539,37,13,22,2,,CDS,nad4l,1,SRR11537177,Merops apiaster,13884.0,0.0406,MN122929,1,0,3
SRR11537177,mitoS,filt,18539.0,NODE_1_18539,18539,37,13,22,2,,CDS,nad5,1,SRR11537177,Merops apiaster,13884.0,0.0406,MN122929,1,0,3
SRR11537177,mitoS,filt,18539.0,NODE_1_18539,18539,37,13,22,2,,CDS,nad6,1,SRR11537177,Merops apiaster,13884.0,0.0406,MN122929,1,0,3
SRR11537177,mitoS,filt,18539.0,NODE_1_18539,18539,37,13,22,2,,CDS,cox1,1,SRR11537177,Merops apiaster,13884.0,0.0406,MN122929,1,0,3
SRR11537177,mitoS,filt,18539.0,NODE_1_18539,18539,37,13,22,2,,CDS,cox2,1,SRR11537177,Merops apiaster,13884.0,0.0406,MN122929,1,0,3
SRR11537177,mitoS,filt,18539.0,NODE_1_18539,18539,37,13,22,2,,CDS,cox3,1,SRR11537177,Merops apiaster,13884.0,0.0406,MN122929,1,0,3
SRR11537177,mitoS,filt,18539.0,NODE_1_18539,18539,37,13,22,2,,CDS,atp6,1,SRR11537177,Merops apiaster,13884.0,0.0406,MN122929,1,0,3
SRR11537177,mitoS,filt,18539.0,NODE_1_18539,18539,37,13,22,2,,CDS,atp8,1,SRR11537177,Merops apiaster,13884.0,0.0406,MN122929,1,0,3
SRR11537177,mitoS,filt,18539.0,NODE_1_18539,18539,37,13,22,2,,CDS,cob,1,SRR11537177,Merops apiaster,13884.0,0.0406,MN122929,1,0,3
SRR11537177,mitoS,filt,18539.0,NODE_1_18539,18539,37,13,22,2,,rRNA,rrnS,1,SRR11537177,Merops apiaster,13884.0,0.0406,MN122929,1,0,3
SRR11537177,mitoS,filt,18539.0,NODE_1_18539,18539,37,13,22,2,,rRNA,rrnL,1,SRR11537177,Merops apiaster,13884.0,0.0406,MN122929,1,0,3
SRR12432468,mitoS,filt,5589.0,NODE_1_5589,5589,11,5,6,0,,CDS,nad1,0,SRR12432468,Corvus cornix,,,,12,1,1
SRR12432468,mitoS,filt,5589.0,NODE_1_5589,5589,11,5,6,0,,CDS,nad2,0,SRR12432468,Corvus cornix,,,,12,1,1
SRR12432468,mitoS,filt,5589.0,NODE_1_5589,5589,11,5,6,0,,CDS,nad3,0,SRR12432468,Corvus cornix,,,,12,1,1
SRR12432468,mitoS,filt,5589.0,NODE_1_5589,5589,11,5,6,0,,CDS,nad4,1,SRR12432468,Corvus cornix,,,,12,1,1
SRR12432468,mitoS,filt,5589.0,NODE_1_5589,5589,11,5,6,0,,CDS,nad4l,1,SRR12432468,Corvus cornix,,,,12,1,1
SRR12432468,mitoS,filt,5589.0,NODE_1_5589,5589,11,5,6,0,,CDS,nad5,1,SRR12432468,Corvus cornix,,,,12,1,1
SRR12432468,mitoS,filt,5589.0,NODE_1_5589,5589,11,5,6,0,,CDS,nad6,1,SRR12432468,Corvus cornix,,,,12,1,1
SRR12432468,mitoS,filt,5589.0,NODE_1_5589,5589,11,5,6,0,,CDS,cox1,0,SRR12432468,Corvus cornix,,,,12,1,1
SRR12432468,mitoS,filt,5589.0,NODE_1_5589,5589,11,5,6,0,,CDS,cox2,0,SRR12432468,Corvus cornix,,,,12,1,1
SRR12432468,mitoS,filt,5589.0,NODE_1_5589,5589,11,5,6,0,,CDS,cox3,0,SRR12432468,Corvus cornix,,,,12,1,1
SRR12432468,mitoS,filt,5589.0,NODE_1_5589,5589,11,5,6,0,,CDS,atp6,0,SRR12432468,Corvus cornix,,,,12,1,1
SRR12432468,mitoS,filt,5589.0,NODE_1_5589,5589,11,5,6,0,,CDS,atp8,0,SRR12432468,Corvus cornix,,,,12,1,1
SRR12432468,mitoS,filt,5589.0,NODE_1_5589,5589,11,5,6,0,,CDS,cob,1,SRR12432468,Corvus cornix,,,,12,1,1
SRR12432468,mitoS,filt,5589.0,NODE_1_5589,5589,11,5,6,0,,rRNA,rrnS,0,SRR12432468,Corvus cornix,,,,12,1,1
SRR12432468,mitoS,filt,5589.0,NODE_1_5589,5589,11,5,6,0,,rRNA,rrnL,0,SRR12432468,Corvus cornix,,,,12,1,1
SRR12432479,mitoS,filt,8609.0,NODE_1_8609,8609,21,5,14,2,,CDS,nad1,1,SRR12432479,Branta leucopsis,,,,1,0,1
SRR12432479,mitoS,filt,8609.0,NODE_1_8609,8609,21,5,14,2,,CDS,nad2,1,SRR12432479,Branta leucopsis,,,,1,0,1
SRR12432479,mitoS,filt,8609.0,NODE_1_8609,8609,21,5,14,2,,CDS,nad3,0,SRR12432479,Branta leucopsis,,,,1,0,1
SRR12432479,mitoS,filt,8609.0,NODE_1_8609,8609,21,5,14,2,,CDS,nad4,0,SRR12432479,Branta leucopsis,,,,1,0,1
SRR12432479,mitoS,filt,8609.0,NODE_1_8609,8609,21,5,14,2,,CDS,nad4l,0,SRR12432479,Branta leucopsis,,,,1,0,1
SRR12432479,mitoS,filt,8609.0,NODE_1_8609,8609,21,5,14,2,,CDS,nad5,0,SRR12432479,Branta leucopsis,,,,1,0,1
SRR12432479,mitoS,filt,8609.0,NODE_1_8609,8609,21,5,14,2,,CDS,nad6,0,SRR12432479,Branta leucopsis,,,,1,0,1
SRR12432479,mitoS,filt,8609.0,NODE_1_8609,8609,21,5,14,2,,CDS,cox1,1,SRR12432479,Branta leucopsis,,,,1,0,1
SRR12432479,mitoS,filt,8609.0,NODE_1_8609,8609,21,5,14,2,,CDS,cox2,1,SRR12432479,Branta leucopsis,,,,1,0,1
SRR12432479,mitoS,filt,8609.0,NODE_1_8609,8609,21,5,14,2,,CDS,cox3,0,SRR12432479,Branta leucopsis,,,,1,0,1
SRR12432479,mitoS,filt,8609.0,NODE_1_8609,8609,21,5,14,2,,CDS,atp6,0,SRR12432479,Branta leucopsis,,,,1,0,1
SRR12432479,mitoS,filt,8609.0,NODE_1_8609,8609,21,5,14,2,,CDS,atp8,1,SRR12432479,Branta leucopsis,,,,1,0,1
SRR12432479,mitoS,filt,8609.0,NODE_1_8609,8609,21,5,14,2,,CDS,cob,0,SRR12432479,Branta leucopsis,,,,1,0,1
SRR12432479,mitoS,filt,8609.0,NODE_1_8609,8609,21,5,14,2,,rRNA,rrnS,1,SRR12432479,Branta leucopsis,,,,1,0,1
SRR12432479,mitoS,filt,8609.0,NODE_1_8609,8609,21,5,14,2,,rRNA,rrnL,1,SRR12432479,Branta leucopsis,,,,1,0,1
SRR12432591,mitoS,filt,1970.0,NODE_1_1970,1970,4,1,2,1,,CDS,nad1,1,SRR12432591,Emberiza citrinella,,,,12,0,1
SRR12432591,mitoS,filt,1970.0,NODE_1_1970,1970,4,1,2,1,,CDS,nad2,0,SRR12432591,Emberiza citrinella,,,,12,0,1
SRR12432591,mitoS,filt,1970.0,NODE_1_1970,1970,4,1,2,1,,CDS,nad3,0,SRR12432591,Emberiza citrinella,,,,12,0,1
SRR12432591,mitoS,filt,1970.0,NODE_1_1970,1970,4,1,2,1,,CDS,nad4,0,SRR12432591,Emberiza citrinella,,,,12,0,1
SRR12432591,mitoS,filt,1970.0,NODE_1_1970,1970,4,1,2,1,,CDS,nad4l,0,SRR12432591,Emberiza citrinella,,,,12,0,1
SRR12432591,mitoS,filt,1970.0,NODE_1_1970,1970,4,1,2,1,,CDS,nad5,0,SRR12432591,Emberiza citrinella,,,,12,0,1
SRR12432591,mitoS,filt,1970.0,NODE_1_1970,1970,4,1,2,1,,CDS,nad6,0,SRR12432591,Emberiza citrinella,,,,12,0,1
SRR12432591,mitoS,filt,1970.0,NODE_1_1970,1970,4,1,2,1,,CDS,cox1,0,SRR12432591,Emberiza citrinella,,,,12,0,1
SRR12432591,mitoS,filt,1970.0,NODE_1_1970,1970,4,1,2,1,,CDS,cox2,0,SRR12432591,Emberiza citrinella,,,,12,0,1
SRR12432591,mitoS,filt,1970.0,NODE_1_1970,1970,4,1,2,1,,CDS,cox3,0,SRR12432591,Emberiza citrinella,,,,12,0,1
SRR12432591,mitoS,filt,1970.0,NODE_1_1970,1970,4,1,2,1,,CDS,atp6,0,SRR12432591,Emberiza citrinella,,,,12,0,1
SRR12432591,mitoS,filt,1970.0,NODE_1_1970,1970,4,1,2,1,,CDS,atp8,0,SRR12432591,Emberiza citrinella,,,,12,0,1
SRR12432591,mitoS,filt,1970.0,NODE_1_1970,1970,4,1,2,1,,CDS,cob,0,SRR12432591,Emberiza citrinella,,,,12,0,1
SRR12432591,mitoS,filt,1970.0,NODE_1_1970,1970,4,1,2,1,,rRNA,rrnS,0,SRR12432591,Emberiza citrinella,,,,12,0,1
SRR12432591,mitoS,filt,1970.0,NODE_1_1970,1970,4,1,2,1,,rRNA,rrnL,1,SRR12432591,Emberiza citrinella,,,,12,0,1
SRR11537185,mitoS,filt,16726.0,NODE_1_16726,16726,37,13,22,2,,CDS,nad1,1,SRR11537185,Calidris alpina,9562.0,0.0393,MN122893,3,0,2
SRR11537185,mitoS,filt,16726.0,NODE_1_16726,16726,37,13,22,2,,CDS,nad2,1,SRR11537185,Calidris alpina,9562.0,0.0393,MN122893,3,0,2
SRR11537185,mitoS,filt,16726.0,NODE_1_16726,16726,37,13,22,2,,CDS,nad3,1,SRR11537185,Calidris alpina,9562.0,0.0393,MN122893,3,0,2
SRR11537185,mitoS,filt,16726.0,NODE_1_16726,16726,37,13,22,2,,CDS,nad4,1,SRR11537185,Calidris alpina,9562.0,0.0393,MN122893,3,0,2
SRR11537185,mitoS,filt,16726.0,NODE_1_16726,16726,37,13,22,2,,CDS,nad4l,1,SRR11537185,Calidris alpina,9562.0,0.0393,MN122893,3,0,2
SRR11537185,mitoS,filt,16726.0,NODE_1_16726,16726,37,13,22,2,,CDS,nad5,1,SRR11537185,Calidris alpina,9562.0,0.0393,MN122893,3,0,2
SRR11537185,mitoS,filt,16726.0,NODE_1_16726,16726,37,13,22,2,,CDS,nad6,1,SRR11537185,Calidris alpina,9562.0,0.0393,MN122893,3,0,2
SRR11537185,mitoS,filt,16726.0,NODE_1_16726,16726,37,13,22,2,,CDS,cox1,1,SRR11537185,Calidris alpina,9562.0,0.0393,MN122893,3,0,2
SRR11537185,mitoS,filt,16726.0,NODE_1_16726,16726,37,13,22,2,,CDS,cox2,1,SRR11537185,Calidris alpina,9562.0,0.0393,MN122893,3,0,2
SRR11537185,mitoS,filt,16726.0,NODE_1_16726,16726,37,13,22,2,,CDS,cox3,1,SRR11537185,Calidris alpina,9562.0,0.0393,MN122893,3,0,2
SRR11537185,mitoS,filt,16726.0,NODE_1_16726,16726,37,13,22,2,,CDS,atp6,1,SRR11537185,Calidris alpina,9562.0,0.0393,MN122893,3,0,2
SRR11537185,mitoS,filt,16726.0,NODE_1_16726,16726,37,13,22,2,,CDS,atp8,1,SRR11537185,Calidris alpina,9562.0,0.0393,MN122893,3,0,2
SRR11537185,mitoS,filt,16726.0,NODE_1_16726,16726,37,13,22,2,,CDS,cob,1,SRR11537185,Calidris alpina,9562.0,0.0393,MN122893,3,0,2
SRR11537185,mitoS,filt,16726.0,NODE_1_16726,16726,37,13,22,2,,rRNA,rrnS,1,SRR11537185,Calidris alpina,9562.0,0.0393,MN122893,3,0,2
SRR11537185,mitoS,filt,16726.0,NODE_1_16726,16726,37,13,22,2,,rRNA,rrnL,1,SRR11537185,Calidris alpina,9562.0,0.0393,MN122893,3,0,2
SRR11537188,mitoS,filt,19505.0,NODE_1_19505,19505,37,13,22,2,,CDS,nad1,1,SRR11537188,Buteo buteo,13998.0,0.1356,MN122916,2,1,3
SRR11537188,mitoS,filt,19505.0,NODE_1_19505,19505,37,13,22,2,,CDS,nad2,1,SRR11537188,Buteo buteo,13998.0,0.1356,MN122916,2,1,3
SRR11537188,mitoS,filt,19505.0,NODE_1_19505,19505,37,13,22,2,,CDS,nad3,1,SRR11537188,Buteo buteo,13998.0,0.1356,MN122916,2,1,3
SRR11537188,mitoS,filt,19505.0,NODE_1_19505,19505,37,13,22,2,,CDS,nad4,1,SRR11537188,Buteo buteo,13998.0,0.1356,MN122916,2,1,3
SRR11537188,mitoS,filt,19505.0,NODE_1_19505,19505,37,13,22,2,,CDS,nad4l,1,SRR11537188,Buteo buteo,13998.0,0.1356,MN122916,2,1,3
SRR11537188,mitoS,filt,19505.0,NODE_1_19505,19505,37,13,22,2,,CDS,nad5,1,SRR11537188,Buteo buteo,13998.0,0.1356,MN122916,2,1,3
SRR11537188,mitoS,filt,19505.0,NODE_1_19505,19505,37,13,22,2,,CDS,nad6,1,SRR11537188,Buteo buteo,13998.0,0.1356,MN122916,2,1,3
SRR11537188,mitoS,filt,19505.0,NODE_1_19505,19505,37,13,22,2,,CDS,cox1,1,SRR11537188,Buteo buteo,13998.0,0.1356,MN122916,2,1,3
SRR11537188,mitoS,filt,19505.0,NODE_1_19505,19505,37,13,22,2,,CDS,cox2,1,SRR11537188,Buteo buteo,13998.0,0.1356,MN122916,2,1,3
SRR11537188,mitoS,filt,19505.0,NODE_1_19505,19505,37,13,22,2,,CDS,cox3,1,SRR11537188,Buteo buteo,13998.0,0.1356,MN122916,2,1,3
SRR11537188,mitoS,filt,19505.0,NODE_1_19505,19505,37,13,22,2,,CDS,atp6,1,SRR11537188,Buteo buteo,13998.0,0.1356,MN122916,2,1,3
SRR11537188,mitoS,filt,19505.0,NODE_1_19505,19505,37,13,22,2,,CDS,atp8,1,SRR11537188,Buteo buteo,13998.0,0.1356,MN122916,2,1,3
SRR11537188,mitoS,filt,19505.0,NODE_1_19505,19505,37,13,22,2,,CDS,cob,1,SRR11537188,Buteo buteo,13998.0,0.1356,MN122916,2,1,3
SRR11537188,mitoS,filt,19505.0,NODE_1_19505,19505,37,13,22,2,,rRNA,rrnS,1,SRR11537188,Buteo buteo,13998.0,0.1356,MN122916,2,1,3
SRR11537188,mitoS,filt,19505.0,NODE_1_19505,19505,37,13,22,2,,rRNA,rrnL,1,SRR11537188,Buteo buteo,13998.0,0.1356,MN122916,2,1,3
SRR11537189,mitoS,filt,17831.0,NODE_1_17831,17831,37,13,22,2,,CDS,nad1,1,SRR11537189,Milvus milvus,17883.0,4.7909,MN122837,1,0,3
SRR11537189,mitoS,filt,17831.0,NODE_1_17831,17831,37,13,22,2,,CDS,nad2,1,SRR11537189,Milvus milvus,17883.0,4.7909,MN122837,1,0,3
SRR11537189,mitoS,filt,17831.0,NODE_1_17831,17831,37,13,22,2,,CDS,nad3,1,SRR11537189,Milvus milvus,17883.0,4.7909,MN122837,1,0,3
SRR11537189,mitoS,filt,17831.0,NODE_1_17831,17831,37,13,22,2,,CDS,nad4,1,SRR11537189,Milvus milvus,17883.0,4.7909,MN122837,1,0,3
SRR11537189,mitoS,filt,17831.0,NODE_1_17831,17831,37,13,22,2,,CDS,nad4l,1,SRR11537189,Milvus milvus,17883.0,4.7909,MN122837,1,0,3
SRR11537189,mitoS,filt,17831.0,NODE_1_17831,17831,37,13,22,2,,CDS,nad5,1,SRR11537189,Milvus milvus,17883.0,4.7909,MN122837,1,0,3
SRR11537189,mitoS,filt,17831.0,NODE_1_17831,17831,37,13,22,2,,CDS,nad6,1,SRR11537189,Milvus milvus,17883.0,4.7909,MN122837,1,0,3
SRR11537189,mitoS,filt,17831.0,NODE_1_17831,17831,37,13,22,2,,CDS,cox1,1,SRR11537189,Milvus milvus,17883.0,4.7909,MN122837,1,0,3
SRR11537189,mitoS,filt,17831.0,NODE_1_17831,17831,37,13,22,2,,CDS,cox2,1,SRR11537189,Milvus milvus,17883.0,4.7909,MN122837,1,0,3
SRR11537189,mitoS,filt,17831.0,NODE_1_17831,17831,37,13,22,2,,CDS,cox3,1,SRR11537189,Milvus milvus,17883.0,4.7909,MN122837,1,0,3
SRR11537189,mitoS,filt,17831.0,NODE_1_17831,17831,37,13,22,2,,CDS,atp6,1,SRR11537189,Milvus milvus,17883.0,4.7909,MN122837,1,0,3
SRR11537189,mitoS,filt,17831.0,NODE_1_17831,17831,37,13,22,2,,CDS,atp8,1,SRR11537189,Milvus milvus,17883.0,4.7909,MN122837,1,0,3
SRR11537189,mitoS,filt,17831.0,NODE_1_17831,17831,37,13,22,2,,CDS,cob,1,SRR11537189,Milvus milvus,17883.0,4.7909,MN122837,1,0,3
SRR11537189,mitoS,filt,17831.0,NODE_1_17831,17831,37,13,22,2,,rRNA,rrnS,1,SRR11537189,Milvus milvus,17883.0,4.7909,MN122837,1,0,3
SRR11537189,mitoS,filt,17831.0,NODE_1_17831,17831,37,13,22,2,,rRNA,rrnL,1,SRR11537189,Milvus milvus,17883.0,4.7909,MN122837,1,0,3
SRR11537201,mitoS,filt,16756.0,NODE_1_16756,16756,37,13,22,2,,CDS,nad1,1,SRR11537201,Merlangius merlangus,16660.0,0.0298,MN122861,0,1,3
SRR11537201,mitoS,filt,16756.0,NODE_1_16756,16756,37,13,22,2,,CDS,nad2,1,SRR11537201,Merlangius merlangus,16660.0,0.0298,MN122861,0,1,3
SRR11537201,mitoS,filt,16756.0,NODE_1_16756,16756,37,13,22,2,,CDS,nad3,1,SRR11537201,Merlangius merlangus,16660.0,0.0298,MN122861,0,1,3
SRR11537201,mitoS,filt,16756.0,NODE_1_16756,16756,37,13,22,2,,CDS,nad4,1,SRR11537201,Merlangius merlangus,16660.0,0.0298,MN122861,0,1,3
SRR11537201,mitoS,filt,16756.0,NODE_1_16756,16756,37,13,22,2,,CDS,nad4l,1,SRR11537201,Merlangius merlangus,16660.0,0.0298,MN122861,0,1,3
SRR11537201,mitoS,filt,16756.0,NODE_1_16756,16756,37,13,22,2,,CDS,nad5,1,SRR11537201,Merlangius merlangus,16660.0,0.0298,MN122861,0,1,3
SRR11537201,mitoS,filt,16756.0,NODE_1_16756,16756,37,13,22,2,,CDS,nad6,1,SRR11537201,Merlangius merlangus,16660.0,0.0298,MN122861,0,1,3
SRR11537201,mitoS,filt,16756.0,NODE_1_16756,16756,37,13,22,2,,CDS,cox1,1,SRR11537201,Merlangius merlangus,16660.0,0.0298,MN122861,0,1,3
SRR11537201,mitoS,filt,16756.0,NODE_1_16756,16756,37,13,22,2,,CDS,cox2,1,SRR11537201,Merlangius merlangus,16660.0,0.0298,MN122861,0,1,3
SRR11537201,mitoS,filt,16756.0,NODE_1_16756,16756,37,13,22,2,,CDS,cox3,1,SRR11537201,Merlangius merlangus,16660.0,0.0298,MN122861,0,1,3
SRR11537201,mitoS,filt,16756.0,NODE_1_16756,16756,37,13,22,2,,CDS,atp6,1,SRR11537201,Merlangius merlangus,16660.0,0.0298,MN122861,0,1,3
SRR11537201,mitoS,filt,16756.0,NODE_1_16756,16756,37,13,22,2,,CDS,atp8,1,SRR11537201,Merlangius merlangus,16660.0,0.0298,MN122861,0,1,3
SRR11537201,mitoS,filt,16756.0,NODE_1_16756,16756,37,13,22,2,,CDS,cob,1,SRR11537201,Merlangius merlangus,16660.0,0.0298,MN122861,0,1,3
SRR11537201,mitoS,filt,16756.0,NODE_1_16756,16756,37,13,22,2,,rRNA,rrnS,1,SRR11537201,Merlangius merlangus,16660.0,0.0298,MN122861,0,1,3
SRR11537201,mitoS,filt,16756.0,NODE_1_16756,16756,37,13,22,2,,rRNA,rrnL,1,SRR11537201,Merlangius merlangus,16660.0,0.0298,MN122861,0,1,3
SRR11537206,mitoS,filt,17476.0,NODE_1_17476,17476,37,13,22,2,,CDS,nad1,1,SRR11537206,Vipera berus,12733.0,4.0683,MN122824,0,1,3
SRR11537206,mitoS,filt,17476.0,NODE_1_17476,17476,37,13,22,2,,CDS,nad2,1,SRR11537206,Vipera berus,12733.0,4.0683,MN122824,0,1,3
SRR11537206,mitoS,filt,17476.0,NODE_1_17476,17476,37,13,22,2,,CDS,nad3,1,SRR11537206,Vipera berus,12733.0,4.0683,MN122824,0,1,3
SRR11537206,mitoS,filt,17476.0,NODE_1_17476,17476,37,13,22,2,,CDS,nad4,1,SRR11537206,Vipera berus,12733.0,4.0683,MN122824,0,1,3
